doc,entity,type,count
GDSC001790061900.txt,South,location,6
GDSC001790061900.txt,Moynihan,person,21
GDSC001790056900.txt,Doc,organization,9
GDSC001790056900.txt,Post Office Box 447 Sunflower,organization,8
GDSC001790056900.txt,Registrar,organization,8
GDSC001790056900.txt,Mississippi,location,28
GDSC001790056900.txt,David M. Prank,person,6
GDSC001790056900.txt,Joseph Harris,person,8
GDSC001790016700.txt,State,organization,7
GDSC001790016700.txt,Department of Labor,organization,8
GDSC001790016700.txt,Delta,organization,13
GDSC001790016700.txt,Mississippi Medical,organization,6
GDSC001790016700.txt,Mississippi Employment Security Commission,organization,6
GDSC001790016700.txt,Mississippi,location,52
GDSC001790016700.txt,Washington,location,7
GDSC001790016700.txt,Greenville,location,7
GDSC001790016700.txt,Jackson,person,9
GDSC001790016700.txt,Kranz,person,9
GDSC001790042900.txt,Mississippi Freedom Democratic Party P.,organization,6
GDSC001790042900.txt,Joseph Harris Office,organization,6
GDSC001790042900.txt,Democratic Party,organization,6
GDSC001790042900.txt,New York City,location,9
GDSC001790042900.txt,Mississippi,location,28
GDSC001790014600.txt,Freedom Farm Corporation,organization,23
GDSC001790014600.txt,Mississippi,location,38
GDSC001790014600.txt,United States of America,location,6
GDSC001790014600.txt,Weber Street Ruleville,location,7
GDSC001790014600.txt,Ruleville,location,16
GDSC001790014600.txt,Fannie Lou Hamer,person,7
GDSC001790049000.txt,Fannie Lou Hamer Living Memorial Charitable Trust Fund,organization,11
GDSC001790049000.txt,Mississippi,location,18
GDSC001790049000.txt,Ruleville,location,12
GDSC001790049000.txt,Ingram,person,6
GDSC001790049000.txt,Fannie Lou Hamer,person,34
GDSC001790049000.txt,Thomas Foster,person,10
GDSC001790049000.txt,Perry Hamer,person,9
GDSC001790049000.txt,John Ingram,person,11
GDSC001790051200.txt,Nixon Administration,organization,7
GDSC001790051200.txt,Congress,organization,9
GDSC001790051200.txt,DNC,organization,10
GDSC001790051200.txt,House,organization,8
GDSC001790051200.txt,Free Democratic Party,organization,8
GDSC001790051200.txt,Committee,organization,7
GDSC001790051200.txt,GOP,organization,7
GDSC001790051200.txt,Senate,organization,10
GDSC001790051200.txt,Democratic Party,organization,7
GDSC001790051200.txt,Mississippi,location,48
GDSC001790051200.txt,Washington,location,17
GDSC001790051200.txt,Wisconsin,location,6
GDSC001790051200.txt,New York City,location,26
GDSC001790051200.txt,United States of America,location,8
GDSC001790051200.txt,Massachusetts,location,9
GDSC001790051200.txt,Vietnam,location,11
GDSC001790051200.txt,Cambridge,location,6
GDSC001790051200.txt,Pennsylvania,location,6
GDSC001790051200.txt,Tennessee,location,7
GDSC001790051200.txt,Russell,person,8
GDSC001790051200.txt,Fred R. Harris,person,6
GDSC001790051200.txt,Harris,person,12
GDSC001790051200.txt,Nixon,person,6
GDSC001790051200.txt,Connor,person,7
GDSC001790045500.txt,Democratic Party,organization,13
GDSC001790045500.txt,National Committee,organization,7
GDSC001790045500.txt,Democratic National Committee,organization,8
GDSC001790045500.txt,Mississippi Freedom Democratic Party,organization,7
GDSC001790045500.txt,State,organization,7
GDSC001790045500.txt,Party,organization,38
GDSC001790045500.txt,Mississippi,location,41
GDSC001790045500.txt,Chicago,location,7
GDSC001790045500.txt,Goldwater,person,8
GDSC001790045500.txt,Johnson,person,10
GDSC001790050100.txt,Fannie Lou Hamer Living Memorial Charitable Trust Fund,organization,67
GDSC001790050100.txt,Perry Hamer,person,34
GDSC001790045400.txt,Council,organization,19
GDSC001790045400.txt,NCPE,organization,6
GDSC001790045400.txt,YAA,organization,7
GDSC001790045400.txt,Mississippi,location,27
GDSC001790045400.txt,Camp Shelby,location,7
GDSC001790045400.txt,Philadelphia,location,8
GDSC001790028200.txt,Board of Directors,organization,10
GDSC001790028200.txt,Bank of Rulleville,organization,8
GDSC001790028200.txt,Freedom Farm Corporation,organization,27
GDSC001790028200.txt,Mississippi,location,41
GDSC001790028200.txt,Ruleville,location,15
GDSC001790028200.txt,Harris,person,7
GDSC001790028200.txt,Joseph Harris,person,8
GDSC001790028200.txt,Foster,person,11
GDSC001790028200.txt,Collins,person,6
GDSC001790028200.txt,Hamberlin,person,7
GDSC001790028200.txt,Fannie Lou Hamer,person,17
GDSC001790028200.txt,Juanita Harvey,person,6
GDSC001790028200.txt,Clanton Beamon,person,15
GDSC001790028200.txt,Beamon,person,22
GDSC001790028200.txt,W. O. Shurden,person,6
GDSC001790028200.txt,Myles Foster,person,8
GDSC001790028200.txt,Jordan,person,14
GDSC001790028200.txt,Charles McLaurin,person,6
GDSC001790036500.txt,MPLA,organization,10
GDSC001790036500.txt,NCC,organization,17
GDSC001790036500.txt,Congress,organization,29
GDSC001790036500.txt,WPC,organization,13
GDSC001790036500.txt,Peace Center,organization,6
GDSC001790036500.txt,NWPC,organization,11
GDSC001790036500.txt,NSA,organization,9
GDSC001790036500.txt,Senate,organization,9
GDSC001790036500.txt,United Nations,organization,57
GDSC001790036500.txt,Mississippi,location,8
GDSC001790036500.txt,Paris,location,7
GDSC001790036500.txt,Third World,location,6
GDSC001790036500.txt,Latin America,location,9
GDSC001790036500.txt,Pakistan,location,12
GDSC001790036500.txt,India,location,10
GDSC001790036500.txt,Bangladesh,location,8
GDSC001790036500.txt,France,location,9
GDSC001790036500.txt,Maryland,location,7
GDSC001790036500.txt,Bissau,location,16
GDSC001790036500.txt,Cuba,location,10
GDSC001790036500.txt,New York City,location,12
GDSC001790036500.txt,United States of America,location,97
GDSC001790036500.txt,China,location,9
GDSC001790036500.txt,Washington,location,39
GDSC001790036500.txt,SaSausalitolito,location,7
GDSC001790036500.txt,Vietnam,location,25
GDSC001790036500.txt,Angola,location,13
GDSC001790036500.txt,Portugal,location,26
GDSC001790036500.txt,South Africa,location,7
GDSC001790036500.txt,Guinea,location,18
GDSC001790036500.txt,Asia,location,7
GDSC001790036500.txt,Florida Avenue,location,8
GDSC001790036500.txt,California,location,14
GDSC001790036500.txt,Chile,location,21
GDSC001790036500.txt,Santiago,location,6
GDSC001790036500.txt,Soviet Union,location,10
GDSC001790036500.txt,Morocco,location,14
GDSC001790036500.txt,Africa,location,15
GDSC001790036500.txt,Chicago,location,7
GDSC001790036500.txt,Manhattan,location,6
GDSC001790036500.txt,Israel,location,10
GDSC001790036500.txt,Korea,location,7
GDSC001790036500.txt,Washington D.C.,location,12
GDSC001790036500.txt,Rios Montt,person,6
GDSC001790036500.txt,Sekou Toure,person,6
GDSC001790036500.txt,Nixon,person,12
GDSC001790036500.txt,Jackie,person,17
GDSC001790036500.txt,Johnson,person,6
GDSC001790036500.txt,Christ,person,7
GDSC001790036500.txt,Spinola,person,13
GDSC001790036500.txt,Bhutto,person,6
GDSC001790036500.txt,Kim II Sung,person,7
GDSC001790011700.txt,Congress,organization,11
GDSC001790011700.txt,Mississippi,location,9
GDSC001790011700.txt,Johnson,person,6
GDSC001790024100.txt,Delta Opportunities Corporation,organization,6
GDSC001790024100.txt,NCNW,organization,9
GDSC001790024100.txt,Mississippi,location,96
GDSC001790024100.txt,Huleville,location,6
GDSC001790024100.txt,Deddaville,location,6
GDSC001790024100.txt,Ruleville,location,32
GDSC001790024100.txt,Joseph Harris,person,9
GDSC001790024100.txt,Andrew Dupree,person,7
GDSC001790025100.txt,Mississippi,location,18
GDSC001790054000.txt,Mississippi,location,12
GDSC001790054000.txt,Greenville,location,9
GDSC001790054000.txt,Mount Beulah,location,8
GDSC001790054000.txt,United States of America,location,6
GDSC001790054000.txt,Freedom City,location,7
GDSC001790020800.txt,Doc,organization,6
GDSC001790020800.txt,Mississippi,location,11
GDSC001790063300.txt,Individuals Against the Crime of Silence,organization,13
GDSC001790063300.txt,United Nations,organization,33
GDSC001790063300.txt,IACS,organization,8
GDSC001790063300.txt,Nuremberg,location,6
GDSC001790063300.txt,United States of America,location,20
GDSC001790063300.txt,Vietnam,location,19
GDSC001790063300.txt,California,location,10
GDSC001790063300.txt,Los Angeles,location,10
GDSC001790047800.txt,Mississippi,location,8
GDSC001790047800.txt,Washington,location,6
GDSC001790047800.txt,Eastland,person,7
GDSC001790022400.txt,Congress,organization,6
GDSC001790022400.txt,Mississippians United,organization,6
GDSC001790022400.txt,Mississippi,location,18
GDSC001790022400.txt,New York City,location,6
GDSC001790022400.txt,Greenville,location,12
GDSC001790022400.txt,Joseph Harris,person,6
GDSC001790042400.txt,Washington D.C.,location,6
GDSC001790042400.txt,Washington,location,13
GDSC001790010100.txt,Mississippi,location,14
GDSC001790010100.txt,Indianola,location,29
GDSC001790010100.txt,Carver Randle,person,8
GDSC001790010100.txt,Johnson,person,6
GDSC001790010100.txt,Randle,person,12
GDSC001790041400.txt,James Street Ruleville,organization,6
GDSC001790041400.txt,Company,organization,9
GDSC001790041400.txt,Association,organization,6
GDSC001790041400.txt,Mississippi,location,26
GDSC001790041400.txt,United States of America,location,13
GDSC001790041400.txt,Nebraska,location,6
GDSC001790041400.txt,Washington,location,8
GDSC001790041400.txt,Fannie Lou Hamer,person,30
GDSC001790041400.txt,Aaron Henry,person,6
GDSC001790041400.txt,Perry Hamer,person,15
GDSC001790013100.txt,Supreme Court,organization,16
GDSC001790013100.txt,House,organization,6
GDSC001790013100.txt,State,organization,18
GDSC001790013100.txt,Meridian,organization,8
GDSC001790013100.txt,Circuit Clerk,organization,10
GDSC001790013100.txt,Legislature,organization,23
GDSC001790013100.txt,Senate,organization,8
GDSC001790013100.txt,Mississippi,location,42
GDSC001790013100.txt,Jackson,location,19
GDSC001790013100.txt,United States of America,location,15
GDSC001790013100.txt,Greenville,location,6
GDSC001790013100.txt,Issaquena,location,6
GDSC001790013100.txt,Harris,person,10
GDSC001790013100.txt,Manasco,person,6
GDSC001790013100.txt,Smith,person,9
GDSC001790013100.txt,Allen,person,6
GDSC001790013100.txt,Bill,person,7
GDSC001790013100.txt,Forrest,person,6
GDSC001790013100.txt,Stewart,person,9
GDSC001790013100.txt,Mayfield,person,6
GDSC001790013100.txt,Briggs,person,6
GDSC001790013600.txt,National Cotton Council,organization,6
GDSC001790013600.txt,Freedom Farm Corporation,organization,14
GDSC001790013600.txt,Incorporated,organization,16
GDSC001790013600.txt,Hunger Foundation,organization,9
GDSC001790013600.txt,Mississippi,location,17
GDSC001790013600.txt,California,location,6
GDSC001790013600.txt,Weber Street Ruleville,location,6
GDSC001790013600.txt,Indianola,location,10
GDSC001790013600.txt,Ruleville,location,6
GDSC001790044300.txt,Mississippi,location,15
GDSC001790044300.txt,Joseph Harris,person,15
GDSC001790014200.txt,New York City Foundation,organization,10
GDSC001790014200.txt,Freedom Farm Corporation,organization,23
GDSC001790014200.txt,Mississippi,location,31
GDSC001790014200.txt,Fannie Lou Hamer,person,13
GDSC001790014200.txt,Joseph Harris,person,16
GDSC001790011100.txt,Mississippi,location,29
GDSC001790011100.txt,Sunflower County,location,10
GDSC001790011100.txt,Indianola,location,7
GDSC001790011100.txt,Fannie Lou Hamer,person,29
GDSC001790011100.txt,Moorhead,person,6
GDSC001790012000.txt,Congress,organization,9
GDSC001790012000.txt,Issaquena County,location,16
GDSC001790012000.txt,Mississippi,location,11
GDSC001790012000.txt,Johnson,person,9
GDSC001790011500.txt,Mississippi,location,9
GDSC001790011500.txt,Moorhead,person,8
GDSC001790057800.txt,Center for Black Education,organization,6
GDSC001790057800.txt,Washington D.C.,location,9
GDSC001790057800.txt,Washington,location,15
GDSC001790057800.txt,Frank Smith,person,17
GDSC001790041500.txt,Unity Buying Service,organization,8
GDSC001790041500.txt,Charter National Life Insurance Company,organization,7
GDSC001790041500.txt,Medicare,organization,29
GDSC001790041500.txt,Illinois,location,6
GDSC001790041500.txt,United States of America,location,15
GDSC001790058100.txt,Mississippi,location,6
GDSC001790058100.txt,Mound Bayou,location,7
GDSC001790058100.txt,Frank Smith,person,6
GDSC001790058100.txt,Jesse Morris,person,7
GDSC001790035500.txt,National Association,organization,11
GDSC001790035500.txt,Exhibition Center,organization,6
GDSC001790035500.txt,NAACP,organization,53
GDSC001790035500.txt,National Office,organization,9
GDSC001790035500.txt,St. Louis Gateway Convention Center,location,14
GDSC001790035500.txt,Washington,location,6
GDSC001790035500.txt,New York City,location,40
GDSC001790035500.txt,St. Louis,location,12
GDSC001790035500.txt,Mildred Bond Roxborough,person,7
GDSC001790035500.txt,Roy Wilkins,person,10
GDSC001790053900.txt,Bolivar,organization,6
GDSC001790053900.txt,Delta Ministry,organization,87
GDSC001790053900.txt,Congress,organization,6
GDSC001790053900.txt,Delta,organization,24
GDSC001790053900.txt,OEO,organization,8
GDSC001790053900.txt,Free Democratic Party,organization,7
GDSC001790053900.txt,National Council of Churches,organization,18
GDSC001790053900.txt,Child Development Group,organization,10
GDSC001790053900.txt,Mississippi,location,159
GDSC001790053900.txt,Mount Beulah,location,21
GDSC001790053900.txt,Washington,location,19
GDSC001790053900.txt,New York City,location,6
GDSC001790053900.txt,United States of America,location,20
GDSC001790053900.txt,Greenville,location,58
GDSC001790053900.txt,Freedom City,location,11
GDSC001790053900.txt,Leland,location,10
GDSC001790053900.txt,Owen H. Brooks,person,6
GDSC001790053900.txt,Dir,person,6
GDSC001790053900.txt,Jackson,person,18
GDSC001790053900.txt,Turnipseed,person,6
GDSC001790053900.txt,Henry L. Parker,person,6
GDSC001790053900.txt,Joe Harris,person,9
GDSC001790053900.txt,Bolton,person,8
GDSC001790053900.txt,Edwards,person,7
GDSC001790053900.txt,Thompson,person,7
GDSC001790053900.txt,Ben,person,11
GDSC001790049600.txt,Fannie Lou Hamer Living Memorial Charitable Trust Fund,organization,56
GDSC001790049600.txt,California,location,8
GDSC001790049600.txt,John Ingram,person,21
GDSC001790049600.txt,Fannie Lou Hamer,person,98
GDSC001790049600.txt,Perry Hamer,person,17
GDSC001790034100.txt,James Street Ruleville,organization,13
GDSC001790034100.txt,Fannie Lou Hamer Sunflower County Voter,organization,11
GDSC001790034100.txt,Assisting Minority Group Participation,organization,8
GDSC001790034100.txt,s League Citizenship Education Project,organization,12
GDSC001790034100.txt,Bank of Ruleville,organization,17
GDSC001790034100.txt,Sunflower County Voters League,organization,15
GDSC001790034100.txt,Incorporated,organization,6
GDSC001790034100.txt,Voter Education Project,organization,6
GDSC001790034100.txt,Mississippi,location,35
GDSC001790034100.txt,Atlanta,location,17
GDSC001790034100.txt,Talmadge,person,15
GDSC001790034100.txt,Fannie Lou Hamer,person,21
GDSC001790034100.txt,Lewis,person,10
GDSC001790020200.txt,Mississippi,organization,11
GDSC001790020200.txt,Mnpls,location,24
GDSC001790020200.txt,Mississippi,location,121
GDSC001790020200.txt,New York City,location,19
GDSC001790020200.txt,Indianola,location,21
GDSC001790020200.txt,Inverness,location,11
GDSC001790020200.txt,Philadelphia,location,10
GDSC001790020200.txt,Isola,location,8
GDSC001790020200.txt,Robert,person,7
GDSC001790020200.txt,Davis,person,7
GDSC001790020200.txt,Joseph Harris,person,8
GDSC001790020200.txt,Harris,person,16
GDSC001790020200.txt,William,person,6
GDSC001790020200.txt,Richard,person,6
GDSC001790020200.txt,Jackson,person,7
GDSC001790020200.txt,John,person,13
GDSC001790020200.txt,Barbara,person,6
GDSC001790020200.txt,James,person,9
GDSC001790020200.txt,Frank,person,7
GDSC001790020200.txt,Bill,person,7
GDSC001790020200.txt,George,person,6
GDSC001790020200.txt,Harry,person,6
GDSC001790020200.txt,Edward,person,7
GDSC001790020200.txt,Jr.,person,15
GDSC001790020200.txt,Charles,person,9
GDSC001790039800.txt,National Women,organization,9
GDSC001790039800.txt,Caucus,organization,6
GDSC001790039800.txt,Congress,organization,9
GDSC001790039800.txt,NWPC,organization,70
GDSC001790039800.txt,Pennsylvania Avenue,location,7
GDSC001790039800.txt,New York City,location,27
GDSC001790039800.txt,California,location,6
GDSC001790039800.txt,Los Angeles,location,6
GDSC001790039800.txt,New York City City,location,10
GDSC001790039800.txt,Washington D.C.,location,34
GDSC001790039800.txt,Washington,location,31
GDSC001790049200.txt,Fannie Lou Hamer Living Memorial Charitable Trust Fund,organization,30
GDSC001790049200.txt,Fannie Lou Hamer,person,65
GDSC001790049200.txt,Perry Hamer,person,14
GDSC001790049200.txt,John Ingram,person,15
GDSC001790038500.txt,New York City Times,organization,16
GDSC001790038500.txt,LBJ,organization,10
GDSC001790038500.txt,Department of Justice,organization,6
GDSC001790038500.txt,ACLU,organization,23
GDSC001790038500.txt,New York City,organization,6
GDSC001790038500.txt,RBF,organization,34
GDSC001790038500.txt,Post,organization,6
GDSC001790038500.txt,Roger Baldwin Foundation,organization,7
GDSC001790038500.txt,Saigon,location,7
GDSC001790038500.txt,Mississippi,location,12
GDSC001790038500.txt,Asia,location,8
GDSC001790038500.txt,New Republic,location,6
GDSC001790038500.txt,New York City,location,17
GDSC001790038500.txt,United States of America,location,30
GDSC001790038500.txt,Washington,location,6
GDSC001790038500.txt,Vietnam,location,74
GDSC001790038500.txt,Ithaca,location,7
GDSC001790038500.txt,Johnson,person,6
GDSC001790038500.txt,David,person,6
GDSC001790038500.txt,Zinn,person,6
GDSC001790038500.txt,Roger Baldwin,person,7
GDSC001790038500.txt,Salisbury,person,6
GDSC001790060100.txt,Incorporated,organization,8
GDSC001790060100.txt,Mississippi,location,7
GDSC001790060100.txt,State Department of Education,organization,8
GDSC001790060100.txt,United States of America,organization,6
GDSC001790060100.txt,ESEA,organization,10
GDSC001790060100.txt,Mississippi,location,16
GDSC001790060100.txt,Joseph Harris,person,13
GDSC001790060100.txt,Mississippi,location,27
GDSC001790060100.txt,United States of America,location,8
GDSC001790060100.txt,Forrest County,location,10
GDSC001790060100.txt,Hattiesburg,location,11
GDSC001790060100.txt,Town of Sunflower,organization,14
GDSC001790060100.txt,Mississippi,location,14
GDSC001790060100.txt,J.P.,organization,7
GDSC001790060100.txt,Mississippi,location,13
GDSC001790060100.txt,Joseph Harris,person,6
GDSC001790060100.txt,Freedom Democratic Party,organization,6
GDSC001790060100.txt,Mississippi Freedom Democratic Party,organization,11
GDSC001790060100.txt,SNCC,organization,14
GDSC001790060100.txt,Federal Bureau of Investigation,organization,6
GDSC001790060100.txt,Congress,organization,6
GDSC001790060100.txt,Guardian,organization,9
GDSC001790060100.txt,Free Democratic Party,organization,26
GDSC001790060100.txt,Mississippi Negroes,organization,9
GDSC001790060100.txt,NAACP,organization,28
GDSC001790060100.txt,MFDP,organization,6
GDSC001790060100.txt,Democratic Party,organization,10
GDSC001790060100.txt,Mississippi,location,116
GDSC001790060100.txt,New York City,location,9
GDSC001790060100.txt,United States of America,location,22
GDSC001790060100.txt,Sunflower County,location,6
GDSC001790060100.txt,Greenville,location,6
GDSC001790060100.txt,Chicago,location,12
GDSC001790060100.txt,Philadelphia,location,6
GDSC001790060100.txt,South Carolina,location,6
GDSC001790060100.txt,Alabama,location,6
GDSC001790060100.txt,South,location,11
GDSC001790060100.txt,Phillips,person,16
GDSC001790060100.txt,Jackson,person,10
GDSC001790060100.txt,Fannie Lou Hamer,person,6
GDSC001790060100.txt,Lawrence Guyot,person,27
GDSC001790060100.txt,Charles Evers,person,9
GDSC001790060100.txt,Stavis,person,8
GDSC001790060100.txt,Dahmer,person,6
GDSC001790060100.txt,Evers,person,43
GDSC001790060100.txt,Malcolm X,person,6
GDSC001790060100.txt,Medgar,person,7
GDSC001790060100.txt,John Bell Williams,person,6
GDSC001790060100.txt,Williams,person,10
GDSC001790060100.txt,Stokely Carmichael,person,6
GDSC001790060100.txt,Malcolm,person,6
GDSC001790060100.txt,Peoples World Parliament,organization,15
GDSC001790060100.txt,Mississippi Freedom Democratic Party,organization,17
GDSC001790060100.txt,Mississippi,location,45
GDSC001790060100.txt,Switzerland,location,7
GDSC001790060100.txt,New Jersey,location,6
GDSC001790060100.txt,New York City,location,36
GDSC001790060100.txt,United States of America,location,10
GDSC001790060100.txt,California,location,18
GDSC001790060100.txt,Wolfach,location,7
GDSC001790060100.txt,Colorado,location,9
GDSC001790060100.txt,Interlaken,location,7
GDSC001790060100.txt,Germany,location,11
GDSC001790060100.txt,Eastland,person,6
GDSC001790060100.txt,National Association of Black Social Workers,organization,6
GDSC001790060100.txt,San Francisco,location,12
GDSC001790060100.txt,New York City,location,23
GDSC001790060100.txt,United States of America,location,8
GDSC001790060100.txt,California,location,8
GDSC001790060100.txt,Barbados,location,12
GDSC001790060100.txt,South,location,8
GDSC001790060100.txt,Georgia,location,7
GDSC001790060100.txt,Liberty House,organization,6
GDSC001790060100.txt,Mississippi,location,8
GDSC001790060100.txt,South,location,11
GDSC001790060100.txt,Incorporated,organization,9
GDSC001790060100.txt,Congress,organization,11
GDSC001790060100.txt,United States of America,location,21
GDSC001790060100.txt,Minnesota,location,8
GDSC001790060100.txt,Vietnam,location,8
GDSC001790060100.txt,Lyndon B. Johnson,person,10
GDSC001790060100.txt,Johnson,person,15
GDSC001790060100.txt,Fifth Circuit,organization,8
GDSC001790060100.txt,Incorporated,organization,6
GDSC001790060100.txt,Mississippi Supreme Court,organization,7
GDSC001790060100.txt,Court,organization,6
GDSC001790060100.txt,EEOC,organization,15
GDSC001790060100.txt,Mississippi,location,12
GDSC001790060100.txt,United States of America,location,21
GDSC001790060100.txt,Civ,location,8
GDSC001790060100.txt,Jackson,person,11
GDSC001790060100.txt,Davis,person,6
GDSC001790060100.txt,U. S. Dist,person,11
GDSC001790060100.txt,Patterson,person,6
GDSC001790060100.txt,Cox,person,7
GDSC001790060100.txt,United Nations,organization,7
GDSC001790060100.txt,Martin Luther King,organization,11
GDSC001790060100.txt,NAACP,organization,27
GDSC001790060100.txt,Institute,organization,15
GDSC001790060100.txt,King,organization,6
GDSC001790060100.txt,Center,organization,7
GDSC001790060100.txt,Congress,organization,7
GDSC001790060100.txt,Center for Social Change,organization,15
GDSC001790060100.txt,Southwest Atlanta,location,6
GDSC001790060100.txt,Atlanta,location,54
GDSC001790060100.txt,Washington,location,12
GDSC001790060100.txt,New York City,location,18
GDSC001790060100.txt,United States of America,location,61
GDSC001790060100.txt,Beckwith Street,location,9
GDSC001790060100.txt,Vietnam,location,10
GDSC001790060100.txt,Boston,location,9
GDSC001790060100.txt,Asia,location,6
GDSC001790060100.txt,Memphis,location,7
GDSC001790060100.txt,Georgia,location,26
GDSC001790060100.txt,Africa,location,6
GDSC001790060100.txt,Washington D.C.,location,7
GDSC001790060100.txt,Martin Luther King,person,65
GDSC001790060100.txt,King,person,80
GDSC001790060100.txt,John Lewis,person,6
GDSC001790060100.txt,Du Bois,person,18
GDSC001790060100.txt,Fannie Lou Hamer Living Memorial Charitable Trust Fund,organization,34
GDSC001790060100.txt,Fannie Lou Hamer,person,32
GDSC001790060100.txt,Perry Hamer,person,24
GDSC001790060100.txt,John Ingram,person,8
GDSC001790060100.txt,United States of America,organization,9
GDSC001790060100.txt,Department of Financial Management,organization,6
GDSC001790060100.txt,Joseph Harris,person,10
GDSC001790060100.txt,Career Development Committee,organization,10
GDSC001790060100.txt,Immigration Department,organization,14
GDSC001790060100.txt,Canada,location,107
GDSC001790060100.txt,Ontario,location,7
GDSC001790060100.txt,United States of America,location,28
GDSC001790060100.txt,Montreal,location,17
GDSC001790060100.txt,Quebec,location,12
GDSC001790060100.txt,New York City,organization,6
GDSC001790060100.txt,Federal Bureau of Investigation,organization,10
GDSC001790060100.txt,SNCC,organization,12
GDSC001790060100.txt,Louisiana,location,12
GDSC001790060100.txt,New York City,location,44
GDSC001790060100.txt,United States of America,location,10
GDSC001790060100.txt,California,location,6
GDSC001790060100.txt,Virginia,location,10
GDSC001790060100.txt,New Orleans,location,6
GDSC001790060100.txt,Brown,person,37
GDSC001790060100.txt,H. Rap Brown,person,10
GDSC001790060100.txt,Mississippi,location,19
GDSC001790060100.txt,Ruleville,location,8
GDSC001790060100.txt,Fannie Lou Hamer,person,52
GDSC001790060100.txt,Ford Foundation,organization,8
GDSC001790060100.txt,Freedom Village,organization,41
GDSC001790060100.txt,Doc,organization,6
GDSC001790060100.txt,RHA,organization,10
GDSC001790060100.txt,DHWashington D.C.,organization,6
GDSC001790060100.txt,FIA,organization,7
GDSC001790060100.txt,Incorporated,organization,6
GDSC001790060100.txt,Mississippi FmHA,organization,7
GDSC001790060100.txt,OEO,organization,6
GDSC001790060100.txt,FMHA,organization,157
GDSC001790060100.txt,Mississippi,location,26
GDSC001790060100.txt,Freedom Village,location,19
GDSC001790060100.txt,Washington County,location,24
GDSC001790060100.txt,Christ,person,11
GDSC001790060100.txt,Elliott,person,12
GDSC001790060100.txt,Prevost,person,8
GDSC001790060100.txt,Barbour,person,22
GDSC001790060100.txt,Myer,person,6
GDSC001790060100.txt,Howell,person,14
GDSC001790060100.txt,Walker,person,23
GDSC001790060100.txt,Bullen,person,12
GDSC001790060100.txt,Paul,person,16
GDSC001790060100.txt,Lockhart,person,21
GDSC001790060100.txt,Orr,person,14
GDSC001790060100.txt,Mississippi,location,15
GDSC001790060100.txt,New York City,location,12
GDSC001790060100.txt,Owen Brooks,person,9
GDSC001790060100.txt,Congress,organization,12
GDSC001790060100.txt,ACLU,organization,6
GDSC001790060100.txt,Mississippi,location,6
GDSC001790060100.txt,New York City,location,11
GDSC001790060100.txt,United States of America,location,6
GDSC001790060100.txt,Abzug,person,6
GDSC001790060100.txt,Fannie Lou Hamer,person,6
GDSC001790060100.txt,ACLU,organization,32
GDSC001790060100.txt,Biennial Conference Committee,organization,16
GDSC001790060100.txt,National Advisory Council,organization,10
GDSC001790060100.txt,Committee,organization,22
GDSC001790060100.txt,National Development Council,organization,7
GDSC001790060100.txt,BCC,organization,6
GDSC001790060100.txt,Board,organization,24
GDSC001790060100.txt,American Civil Liberties Union,organization,7
GDSC001790060100.txt,National Board,organization,13
GDSC001790060100.txt,Saigon,location,6
GDSC001790060100.txt,Mississippi,location,6
GDSC001790060100.txt,Southern California,location,6
GDSC001790060100.txt,New York City,location,20
GDSC001790060100.txt,United States of America,location,15
GDSC001790060100.txt,Sandburg Hall,location,26
GDSC001790060100.txt,Milwaukee,location,9
GDSC001790060100.txt,Vietnam,location,12
GDSC001790060100.txt,I. F. Stone,person,6
GDSC001790060100.txt,Alan Reitman,person,6
GDSC001790060100.txt,Parliament Association,organization,12
GDSC001790060100.txt,Parliament,organization,9
GDSC001790060100.txt,WCC,organization,13
GDSC001790060100.txt,SEATO,organization,29
GDSC001790060100.txt,Peoples World Parliament,organization,26
GDSC001790060100.txt,Congress,organization,8
GDSC001790060100.txt,World University System,organization,7
GDSC001790060100.txt,Institute,organization,16
GDSC001790060100.txt,PWP,organization,9
GDSC001790060100.txt,Senate,organization,6
GDSC001790060100.txt,Institute of the Black World,organization,8
GDSC001790060100.txt,United Nations,organization,35
GDSC001790060100.txt,Consultative Council,organization,13
GDSC001790060100.txt,Mississippi,location,23
GDSC001790060100.txt,Ghana,location,6
GDSC001790060100.txt,South Vietnam,location,11
GDSC001790060100.txt,Germany,location,9
GDSC001790060100.txt,Atlanta,location,14
GDSC001790060100.txt,Holmes County,location,7
GDSC001790060100.txt,India,location,7
GDSC001790060100.txt,London,location,6
GDSC001790060100.txt,Lebanon,location,8
GDSC001790060100.txt,Denver,location,11
GDSC001790060100.txt,France,location,6
GDSC001790060100.txt,Norway,location,7
GDSC001790060100.txt,New York City,location,18
GDSC001790060100.txt,United States of America,location,80
GDSC001790060100.txt,Washington,location,14
GDSC001790060100.txt,Vietnam,location,71
GDSC001790060100.txt,North Carolina,location,11
GDSC001790060100.txt,Pakistan,location,6
GDSC001790060100.txt,Wolfach,location,14
GDSC001790060100.txt,Fayette,location,7
GDSC001790060100.txt,California,location,10
GDSC001790060100.txt,Georgia,location,11
GDSC001790060100.txt,Switzerland,location,8
GDSC001790060100.txt,Colorado,location,8
GDSC001790060100.txt,Geneva,location,6
GDSC001790060100.txt,Czechoslovakia,location,6
GDSC001790060100.txt,Interlaken,location,16
GDSC001790060100.txt,Evers,person,6
